Size,aes11,aes12,aes14,rocca11,rocca13,rocca16
1267,6.594832799588939,4.920996546692628,4.054641890175105,4.5107226681246,3.0686565101205545,2.3185039668321488
1268,6.59939221446857,4.9242323631133065,4.0570877431898555,4.512518955774732,3.0696421373397103,2.3188790654643854
1269,6.603951626794802,4.9274682055319365,4.059533571445117,4.514315190544147,3.0706277993736237,2.3192542271515717
1270,6.608511036539317,4.930704073907155,4.061979374923564,4.516111372437422,3.071613496196984,2.3196294518837415
1271,6.6130704436737995,4.933939968197597,4.064425153607871,4.517907501459133,3.072599227784482,2.3200047396509293
1272,6.617629848169928,4.937175888361901,4.06687090748071,4.519703577613855,3.0735849941108064,2.3203800904431695
1273,6.6221892499993835,4.940411834358701,4.069316636524755,4.521499600906166,3.0745707951506462,2.3207555042504957
1274,6.626748649133852,4.943647806146637,4.071762340722681,4.5232955713406415,3.075556630878692,2.321130981062943
1275,6.63130804554501,4.946883803684341,4.07420802005716,4.525091488921859,3.0765425012696337,2.321506520870545
1276,6.635867439204542,4.950119826930452,4.076653674510867,4.526887353654394,3.0775284062981596,2.321882123663336
1277,6.640426830084132,4.953355875843606,4.079099304066474,4.528683165542824,3.0785143459389595,2.3222577894313505
1278,6.644986218155457,4.956591950382439,4.081544908706656,4.5304789245917245,3.0795003201667237,2.3226335181646225
1279,6.649545603390201,4.959828050505588,4.083990488414086,4.532274630805672,3.0804863289561415,2.323009309853186
1280,6.654104985760045,4.963064176171689,4.086436043171438,4.534070284189243,3.0814723722819024,2.3233851644870755
1281,6.658664365236673,4.966300327339378,4.088881572961385,4.535865884747015,3.082458450118696,2.3237610820563255
1282,6.6632237417917635,4.9695365039672925,4.091327077766601,4.537661432483562,3.0834445624412115,2.3241370625509696
1283,6.6677831153969995,4.972772706014068,4.0937725575697606,4.539456927403462,3.084430709224139,2.324513105961042
1284,6.672342486024063,4.97600893343834,4.096218012353535,4.541252369511292,3.0854168904421675,2.3248892122765783
1285,6.676901853644636,4.979245186198748,4.098663442100601,4.543047758811627,3.0864031060699872,2.325265381487611
1286,6.6814612182304,4.982481464253926,4.10110884679363,4.544843095309045,3.087389356082287,2.325641613584175
1287,6.686020579753036,4.98571776756251,4.103554226415295,4.5466383790081215,3.0883756404537577,2.3260179085563046
1288,6.690579938184226,4.9889540960831384,4.105999580948272,4.548433609913433,3.0893619591590875,2.326394266394034
1289,6.695139293495651,4.992190449774445,4.108444910375233,4.550228788029556,3.0903483121729662,2.3267706870873974
1290,6.699698645658994,4.99542682859507,4.110890214678853,4.552023913361067,3.0913346994700843,2.327147170626429
1291,6.704257994645936,4.998663232503645,4.113335493841805,4.5538189859125415,3.0923211210251305,2.327523717001163
1292,6.70881734042816,5.00189966145881,4.115780747846761,4.5556140056885575,3.0933075768127942,2.327900326201634
1293,6.713376682977345,5.005136115419202,4.1182259766763964,4.55740897269369,3.0942940668077656,2.3282769982178753
1294,6.717936022265176,5.008372594343453,4.120671180313385,4.559203886932517,3.095280590984734,2.3286537330399217
1295,6.722495358263333,5.0116090981902035,4.1231163587404,4.560998748409613,3.0962671493183893,2.329030530657808
1296,6.727054690943496,5.014845626918088,4.125561511940114,4.562793557129556,3.0972537417834203,2.3294073910615674
1297,6.73161402027735,5.018082180485743,4.128006639895202,4.564588313096922,3.098240368354517,2.3297843142412344
1298,6.7361733462365745,5.021318758851807,4.130451742588337,4.566383016316287,3.0992270290063697,2.3301613001868438
1299,6.740732668792851,5.0245553619749135,4.132896820002193,4.568177666792229,3.100213723713667,2.330538348888429
1300,6.745291987917863,5.0277919898137,4.135341872119444,4.569972264529322,3.1012004524510983,2.330915460336025
1301,6.7498513035832906,5.031028642326803,4.137786898922761,4.571766809532144,3.102187215193354,2.331292634519665
1302,6.754410615760817,5.034265319472859,4.140231900394822,4.57356130180527,3.103174011915123,2.3316698714293844
1303,6.7589699244221215,5.037502021210504,4.142676876518297,4.575355741353279,3.104160842591096,2.332047171055217
1304,6.763529229538888,5.040738747498376,4.145121827275862,4.577150128180746,3.105147707195961,2.3324245333871967
1305,6.768088531082797,5.043975498295109,4.147566752650189,4.578944462292245,3.1061346057044084,2.332801958415358
1306,6.772647829025532,5.0472122735593405,4.150011652623952,4.580738743692357,3.1071215380911275,2.3331794461297353
1307,6.777207123338772,5.050449073249708,4.152456527179825,4.582532972385655,3.108108504330808,2.333556996520362
1308,6.781766413994201,5.053685897324845,4.154901376300481,4.584327148376717,3.1090955043981396,2.3339346095772733
1309,6.786325700963499,5.056922745743391,4.157346199968595,4.58612127167012,3.110082538267812,2.3343122852905034
1310,6.790884984218349,5.060159618463981,4.15979099816684,4.587915342270438,3.111069605914514,2.3346900236500856
1311,6.795444263730431,5.063396515445252,4.162235770877888,4.589709360182249,3.112056707312936,2.335067824646055
1312,6.8000035394714295,5.066633436645839,4.164680518084415,4.59150332541013,3.1130438424377678,2.335445688268445
1313,6.804562811413024,5.06987038202438,4.167125239769094,4.593297237958657,3.1140310112636977,2.335823614507291
1314,6.809122079526896,5.07310735153951,4.169569935914597,4.595091097832406,3.115018213765416,2.336201603352626
1315,6.813681343784729,5.076344345149867,4.1720146065036,4.596884905035953,3.116005449917613,2.336579654794485
1316,6.818240604158204,5.079581362814086,4.174459251518775,4.598678659573876,3.116992719694977,2.336957768822902
1317,6.822799860619001,5.082818404490804,4.176903870942796,4.60047236145075,3.117980023072198,2.337335945427911
1318,6.827359113138804,5.086055470138657,4.179348464758338,4.602266010671151,3.118967360023966,2.337714184599547
1319,6.831918361689293,5.089292559716283,4.181793032948072,4.604059607239658,3.11995473052497,2.338092486327843
1320,6.836477606242151,5.092529673182316,4.184237575494674,4.605853151160845,3.1209421345499004,2.3384708506028344
1321,6.841036846769059,5.095766810495394,4.186682092380816,4.607646642439289,3.1219295720734452,2.3388492774145546
1322,6.845596083241698,5.099003971614152,4.1891265835891724,4.609440081079567,3.122917043070296,2.339227766753038
1323,6.850155315631753,5.102241156497228,4.191571049102417,4.6112334670862545,3.123904547515141,2.339606318608319
1324,6.854714543910901,5.105478365103258,4.194015488903223,4.613026800463929,3.12489208538267,2.3399849329704323
1325,6.8592737680508264,5.108715597390878,4.196459902974265,4.614820081217166,3.125879656647572,2.340363609829411
1326,6.86383298802321,5.111952853318725,4.198904291298215,4.616613309350543,3.126867261284538,2.34074234917529
1327,6.8683922037997345,5.115190132845434,4.201348653857748,4.618406484868634,3.1278548992682564,2.341121150998104
1328,6.872951415352081,5.118427435929643,4.203792990635537,4.620199607776019,3.1288425705734175,2.341500015287886
1329,6.877510622651933,5.121664762529988,4.206237301614255,4.621992678077273,3.1298302751747107,2.341878942034671
1330,6.882069825670968,5.124902112605104,4.208681586776577,4.62378569577697,3.1308180130468255,2.3422579312284935
1331,6.886629024380871,5.128139486113629,4.211125846105176,4.6255786608796905,3.1318057841644507,2.3426369828593874
1332,6.891188218753322,5.131376883014201,4.213570079582726,4.627371573390008,3.132793588502277,2.3430160969173865
1333,6.895747408760005,5.134614303265452,4.2160142871919,4.6291644333125,3.1337814260349934,2.343395273392525
1334,6.9003065943726,5.137851746826022,4.218458468915372,4.6309572406517425,3.1347692967372893,2.3437745122748384
1335,6.9048657755627865,5.141089213654546,4.220902624735816,4.632749995412313,3.135757200583855,2.3441538135543594
1336,6.909424952302252,5.14432670370966,4.223346754635904,4.634542697598786,3.13674513754938,2.344533177221123
1337,6.913984124562672,5.147564216950001,4.2257908585983115,4.63633534721574,3.137733107608553,2.3449126032651635
1338,6.918543292315733,5.150801753334205,4.228234936605712,4.638127944267749,3.1387211107360637,2.3452920916765145
1339,6.9231024555331135,5.15403931282091,4.230678988640777,4.639920488759392,3.1397091469066023,2.345671642445211
1340,6.927661614186497,5.15727689536875,4.233123014686183,4.641712980695245,3.1406972160948583,2.3460512555612865
1341,6.932220768247564,5.1605145009363635,4.235567014724602,4.643505420079883,3.1416853182755213,2.3464309310147757
1342,6.936779917687999,5.163752129482385,4.238010988738708,4.645297806917883,3.14267345342328,2.3468106687957127
1343,6.9413390624794795,5.166989780965453,4.240454936711174,4.647090141213822,3.143661621512825,2.347190468894132
1344,6.945898202593689,5.170227455344203,4.242898858624675,4.648882422972276,3.1446498225188453,2.347570331300067
1345,6.950457338002311,5.17346515257727,4.245342754461883,4.6506746521978215,3.145638056416031,2.3479502560035526
1346,6.955016468677024,5.1767028726232915,4.247786624205474,4.652466828895035,3.1466263231790705,2.348330242994623
1347,6.959575594589512,5.179940615440905,4.2502304678381195,4.654258953068492,3.147614622782655,2.3487102922633123
1348,6.964134715711456,5.183178380988745,4.2526742853424935,4.656051024722771,3.148602955201473,2.349090403799655
1349,6.968693832014537,5.18641616922545,4.25511807670127,4.657843043862448,3.1495913204102144,2.3494705775936846
1350,6.973252943470438,5.189653980109655,4.257561841897122,4.659635010492096,3.150579718383568,2.349850813635436
1351,6.97781205005084,5.192891813599996,4.260005580912724,4.661426924616295,3.1515681490962253,2.350231111914943
1352,6.982371151727426,5.196129669655109,4.262449293730749,4.6632187862396215,3.152556612522874,2.3506114724222402
1353,6.986930248471875,5.199367548233633,4.2648929803338715,4.665010595366651,3.153545108638204,2.3509918951473616
1354,6.991489340255871,5.202605449294202,4.267336640704764,4.666802352001959,3.1545336374169053,2.3513723800803414
1355,6.996048427051093,5.205843372795454,4.269780274826101,4.6685940561501225,3.1555221988336672,2.351752927211214
1356,7.000607508829227,5.209081318696024,4.272223882680556,4.6703857078157185,3.1565107928631804,2.352133536530013
1357,7.005166585561952,5.212319286954549,4.274667464250802,4.672177307003324,3.1574994194801325,2.352514208026774
1358,7.009725657220948,5.2155572775296655,4.277111019519514,4.673968853717513,3.1584880786592144,2.3528949416915297
1359,7.014284723777902,5.21879529038001,4.279554548469363,4.675760347962865,3.159476770375115,2.353275737514315
1360,7.018843785204489,5.222033325464218,4.281998051083026,4.677551789743954,3.1604654946025246,2.3536565954851643
1361,7.023402841472396,5.225271382740927,4.284441527343174,4.6793431790653575,3.1614542513161314,2.354037515594112
1362,7.027961892553302,5.228509462168774,4.286884977232482,4.681134515931652,3.162443040490627,2.3544184978311913
1363,7.03252093841889,5.231747563706393,4.289328400733623,4.682925800347414,3.1634318621006994,2.3547995421864374
1364,7.037079979040841,5.234985687312423,4.291771797829271,4.684717032317219,3.1644207161210387,2.355180648649884
1365,7.041639014390836,5.238223832945499,4.2942151685021,4.686508211845645,3.165409602526335,2.3555618172115658
1366,7.046198044440559,5.241462000564257,4.2966585127347825,4.6882993389372665,3.1663985212912764,2.3559430478615164
1367,7.0507570691616905,5.244700190127334,4.2991018305099935,4.690090413596661,3.167387472390554,2.3563243405897705
1368,7.05531608852591,5.247938401593367,4.301545121810404,4.691881435828405,3.1683764557988563,2.356705695386362
1369,7.059875102504903,5.251176634920991,4.303988386618691,4.693672405637075,3.169365471490873,2.3570871122413255
1370,7.064434111070349,5.254414890068844,4.306431624917527,4.695463323027248,3.170354519441295,2.357468591144695
1371,7.068993114193929,5.257653166995563,4.308874836689585,4.697254188003498,3.17134359962481,2.357850132086505
1372,7.073552111847327,5.260891465659781,4.311318021917538,4.699045000570404,3.1723327120161087,2.358231735056789
1373,7.078111104002223,5.264129786020137,4.313761180584061,4.7008357607325415,3.1733218565898804,2.358613400045582
1374,7.082670090630298,5.267368128035266,4.316204312671828,4.702626468494487,3.1743110333208144,2.3589951270429177
1375,7.087229071703236,5.2706064916638065,4.318647418163511,4.704417123860816,3.1753002421836007,2.3593769160388307
1376,7.0917880471927175,5.273844876864393,4.3210904970417845,4.706207726836107,3.176289483152929,2.359758767023355
1377,7.096347017070425,5.277083283595664,4.323533549289323,4.7079982774249345,3.1772787562034877,2.360140679986525
1378,7.100905981308039,5.280321711816252,4.325976574888798,4.709788775631877,3.178268061309968,2.3605226549183747
1379,7.105464939877241,5.283560161484798,4.3284195738228854,4.711579221461507,3.1792573984470582,2.3609046918089387
1380,7.110023892749714,5.286798632559935,4.330862546074257,4.713369614918406,3.180246767589449,2.3612867906482506
1381,7.114582839897138,5.290037125000301,4.3333054916255875,4.715159956007146,3.1812361687118287,2.361668951426345
1382,7.119141781291197,5.293275638764531,4.33574841045955,4.716950244732306,3.182225601788888,2.3620511741332564
1383,7.123700716903571,5.296514173811264,4.338191302558819,4.718740481098463,3.1832150667953156,2.362433458759018
1384,7.128259646705941,5.299752730099135,4.3406341679060665,4.720530665110191,3.1842045637058014,2.362815805293666
1385,7.132818570669992,5.302991307586779,4.343077006483967,4.722320796772068,3.185194092495035,2.363198213727232
1386,7.137377488767402,5.306229906232835,4.3455198182751955,4.72411087608867,3.186183653137706,2.3635806840497526
1387,7.141936400969855,5.309468525995937,4.347962603262424,4.7259009030645736,3.187173245608504,2.3639632162512605
1388,7.146495307249031,5.3127071668347225,4.350405361428326,4.7276908777043545,3.1881628698821185,2.3643458103217907
1389,7.151054207576613,5.315945828707829,4.352848092755576,4.72948080001259,3.189152525933239,2.364728466251377
1390,7.155613101924283,5.319184511573891,4.355290797226847,4.731270669993857,3.1901422137365554,2.3651111840300536
1391,7.160171990263723,5.322423215391545,4.357733474824814,4.733060487652731,3.1911319332667567,2.365493963647855
1392,7.1647308725666115,5.325661940119429,4.360176125532149,4.734850252993788,3.1921216844985327,2.365876805094816
1393,7.169289748804633,5.328900685716178,4.362618749331525,4.736639966021606,3.1931114674065735,2.3662597083609693
1394,7.17384861894947,5.332139452140429,4.365061346205618,4.738429626740761,3.194101281965568,2.3666426734363504
1395,7.178407482972801,5.335378239350819,4.3675039161371005,4.740219235155827,3.1950911281502057,2.3670257003109927
1396,7.182966340846311,5.338617047305982,4.369946459108646,4.742008791271383,3.1960810059351767,2.3674087889749313
1397,7.187525192541679,5.341855875964558,4.372388975102928,4.743798295092006,3.1970709152951704,2.3677919394181997
1398,7.192084038030588,5.345094725285181,4.374831464102621,4.74558774662227,3.1980608562048767,2.3681751516308323
1399,7.196642877284721,5.348333595226486,4.377273926090397,4.7473771458667535,3.199050828638984,2.368558425602864
1400,7.201201710275757,5.351572485747114,4.3797163610489305,4.749166492830032,3.200040832572183,2.3689417613243275
1401,7.205760536975379,5.354811396805697,4.382158768960896,4.750955787516681,3.2010308679791626,2.369325158785258
1402,7.210319357355269,5.358050328360873,4.384601149808966,4.752745029931279,3.2020209348346134,2.3697086179756903
1403,7.214878171387109,5.36128928037128,4.387043503575815,4.754534220078401,3.2030110331132233,2.3700921388856577
1404,7.21943697904258,5.364528252795552,4.389485830244116,4.756323357962623,3.2040011627896834,2.3704757215051946
1405,7.223995780293363,5.367767245592326,4.3919281297965425,4.758112443588523,3.2049913238386827,2.3708593658243355
1406,7.228554575111141,5.371006258720239,4.394370402215768,4.759901476960677,3.2059815162349103,2.3712430718331143
1407,7.233113363467596,5.374245292137927,4.396812647484467,4.761690458083661,3.2069717399530564,2.3716268395215656
1408,7.2376721453344075,5.377484345804026,4.399254865585313,4.763479386962051,3.2079619949678104,2.372010668879723
1409,7.242230920683259,5.380723419677174,4.4016970565009785,4.765268263600424,3.208952281253862,2.3723945598976215
1410,7.246789689485832,5.383962513716006,4.404139220214138,4.767057088003357,3.2099425987859007,2.3727785125652945
1411,7.251348451713808,5.387201627879159,4.406581356707465,4.768845860175426,3.210932947538616,2.373162526872777
1412,7.255907207338868,5.390440762125268,4.409023465963634,4.7706345801212064,3.211923327486697,2.373546602810103
1413,7.260465956332696,5.393679916412971,4.411465547965318,4.772423247845276,3.2129137386048345,2.3739307403673062
1414,7.265024698666971,5.396919090700904,4.41390760269519,4.77421186335221,3.2139041808677167,2.3743149395344214
1415,7.269583434313375,5.400158284947704,4.416349630135923,4.776000426646586,3.214894654250034,2.374699200301483
1416,7.274142163243592,5.403397499112006,4.418791630270193,4.77778893773298,3.2158851587264756,2.3750835226585245
1417,7.278700885429302,5.406636733152448,4.421233603080672,4.779577396615968,3.216875694271731,2.3754679065955804
1418,7.283259600842186,5.4098759870276645,4.423675548550034,4.781365803300128,3.2178662608604904,2.3758523521026853
1419,7.287818309453927,5.4131152606962925,4.426117466660953,4.783154157790034,3.2188568584674426,2.376236859169873
1420,7.292377011236207,5.41635455411697,4.428559357396102,4.784942460090264,3.2198474870672777,2.376621427787178
1421,7.296935706160706,5.419593867248332,4.431001220738154,4.786730710205394,3.220838146634685,2.377006057944634
1422,7.301494394199107,5.4228332000490145,4.433443056669785,4.788518908140001,3.221828837144354,2.3773907496322764
1423,7.306053075323091,5.426072552477654,4.435884865173667,4.790307053898661,3.2228195585709747,2.377775502840138
1424,7.310611749504342,5.42931192449289,4.438326646232472,4.79209514748595,3.2238103108892364,2.3781603175582537
1425,7.315170416714538,5.432551316053354,4.440768399828877,4.793883188906445,3.2248010940738285,2.3785451937766577
1426,7.319729076925363,5.435790727117685,4.443210125945554,4.795671178164722,3.225791908099441,2.378930131485385
1427,7.324287730108497,5.4390301576445195,4.445651824565176,4.797459115265357,3.2267827529407627,2.3793151306744678
1428,7.3288463762356235,5.442269607592494,4.448093495670418,4.799247000212928,3.227773628572484,2.379700191333942
1429,7.333405015278424,5.445509076920244,4.450535139243952,4.801034833012011,3.2287645349692937,2.3800853134538418
1430,7.33796364720858,5.448748565586406,4.452976755268454,4.802822613667181,3.2297554721058823,2.3804704970242003
1431,7.3425222719977725,5.451988073549617,4.455418343726595,4.804610342183016,3.2307464399569388,2.380855742035053
1432,7.347080889617684,5.455227600768514,4.457859904601049,4.806398018564091,3.231737438497153,2.3812410484764333
1433,7.351639500039996,5.458467147201731,4.4603014378744925,4.808185642814983,3.2327284677012136,2.3816264163383756
1434,7.35619810323639,5.461706712807907,4.462742943529595,4.809973214940271,3.2337195275438115,2.382011845610914
1435,7.360756699178547,5.464946297545677,4.465184421549035,4.811760734944527,3.234710617999635,2.3823973362840833
1436,7.3653152878381505,5.468185901373679,4.467625871915481,4.81354820283233,3.2357017390433755,2.3827828883479176
1437,7.36987386918688,5.471425524250546,4.47006729461161,4.815335618608257,3.2366928906497208,2.38316850179245
1438,7.374432443196419,5.474665166134918,4.472508689620094,4.8171229822768815,3.2376840727933605,2.383554176607716
1439,7.378991009838448,5.47790482698543,4.474950056923608,4.818910293842784,3.238675285448985,2.3839399127837497
1440,7.38354956908465,5.481144506760718,4.477391396504824,4.820697553310537,3.239666528591284,2.3843257103105846
1441,7.388108120906706,5.484384205419419,4.479832708346417,4.822484760684719,3.2406578021949466,2.384711569178256
1442,7.392666665276297,5.487623922920168,4.482273992431061,4.824271915969907,3.2416491062346617,2.385097489376797
1443,7.397225202165106,5.490863659221604,4.484715248741427,4.826059019170675,3.24264044068512,2.385483470896242
1444,7.401783731544813,5.494103414282361,4.487156477260192,4.827846070291603,3.243631805521011,2.3858695137266257
1445,7.406342253387102,5.497343188061077,4.4895976779700275,4.829633069337264,3.2446232007170237,2.3862556178579823
1446,7.410900767663653,5.500582980516388,4.492038850853607,4.831420016312236,3.245614626247848,2.386641783280346
1447,7.415459274346148,5.503822791606929,4.494479995893606,4.833206911221095,3.2466060820881735,2.3870280099837506
1448,7.420017773406269,5.507062621291339,4.4969211130726965,4.834993754068417,3.247597568212689,2.3874142979582307
1449,7.4245762648156965,5.510302469528252,4.499362202373552,4.836780544858781,3.248589084596085,2.3878006471938202
1450,7.429134748546115,5.513542336276306,4.501803263778847,4.838567283596761,3.249580631213051,2.388187057680554
1451,7.433693224569203,5.516782221494136,4.5042442972712555,4.840353970286934,3.2505722080382764,2.3885735294084656
1452,7.438251692856645,5.52002212514038,4.50668530283345,4.842140604933876,3.2515638150464508,2.3889600623675893
1453,7.442810153380121,5.523262047173673,4.509126280448104,4.843927187542164,3.2525554522122633,2.3893466565479597
1454,7.447368606111312,5.526501987552653,4.511567230097892,4.845713718116373,3.2535471195104035,2.389733311939611
1455,7.451927051021901,5.529741946235954,4.514008151765488,4.847500196661082,3.254538816915562,2.390120028532577
1456,7.456485488083571,5.532981923182215,4.516449045433565,4.849286623180866,3.2555305444024274,2.3905068063168926
1457,7.461043917267999,5.53622191835007,4.518889911084796,4.851072997680301,3.2565223019456897,2.3908936452825915
1458,7.465602338546873,5.539461931698157,4.521330748701856,4.852859320163965,3.2575140895200385,2.3912805454197077
1459,7.47016075189187,5.542701963185113,4.523771558267416,4.854645590636434,3.258505907100163,2.391667506718276
1460,7.474719157274673,5.545942012769572,4.526212339764154,4.856431809102282,3.259497754660753,2.3920545291683304
1461,7.479277554666965,5.549182080410173,4.528653093174739,4.858217975566088,3.2604896321764976,2.392441612759905
1462,7.483835944040425,5.552422166065551,4.531093818481849,4.860004090032428,3.2614815396220873,2.3928287574830343
1463,7.4883943253667375,5.555662269694341,4.533534515668154,4.861790152505877,3.262473476972211,2.3932159633277523
1464,7.492952698617583,5.558902391255183,4.535975184716329,4.863576162991014,3.2634654442015587,2.393603230284093
1465,7.497511063764643,5.56214253070671,4.538415825609048,4.865362121492414,3.2644574412848195,2.3939905583420913
1466,7.5020694207796,5.565382688007561,4.5408564383289844,4.867148028014652,3.265449468196683,2.3943779474917806
1467,7.506627769634134,5.568622863116371,4.543297022858812,4.868933882562306,3.2664415249118393,2.3947653977231957
1468,7.511186110299929,5.571863055991775,4.545737579181203,4.870719685139953,3.2674336114049773,2.395152909026371
1469,7.515744442748664,5.575103266592413,4.548178107278833,4.872505435752169,3.2684257276507873,2.39554048139134
1470,7.520302766952023,5.578343494876918,4.550618607134375,4.87429113440353,3.269417873623958,2.3959281148081373
1471,7.524861082881688,5.5815837408039295,4.553059078730502,4.876076781098611,3.2704100492991794,2.396315809266797
1472,7.529419390509338,5.584824004332082,4.555499522049889,4.877862375841991,3.271402254651141,2.3967035647573542
1473,7.533977689806657,5.58806428542001,4.557939937075208,4.879647918638247,3.272394489654533,2.3970913812698416
1474,7.538535980745326,5.5913045840263536,4.560380323789134,4.881433409491951,3.2733867542840445,2.3974792587942946
1475,7.543094263297027,5.594544900109748,4.562820682174339,4.883218848407685,3.2743790485143647,2.397867197320747
1476,7.547652537433439,5.597785233628828,4.565261012213497,4.885004235390021,3.2753713723201834,2.3982551968392327
1477,7.55221080312625,5.601025584542232,4.567701313889285,4.886789570443537,3.27636372567619,2.3986432573397867
1478,7.556769060347135,5.604265952808595,4.570141587184372,4.888574853572811,3.2773561085570746,2.3990313788124427
1479,7.561327309067779,5.607506338386556,4.5725818320814335,4.890360084782417,3.2783485209375267,2.399419561247235
1480,7.565885549259864,5.610746741234748,4.575022048563143,4.892145264076932,3.2793409627922356,2.3998078046341975
1481,7.57044378089507,5.613987161311808,4.577462236612175,4.893930391460933,3.2803334340958905,2.400196108963365
1482,7.575002003945081,5.617227598576374,4.579902396211202,4.895715466938997,3.2813259348231814,2.4005844742247717
1483,7.579560218381576,5.620468052987083,4.582342527342899,4.897500490515698,3.282318464948798,2.4009729004084512
1484,7.584118424176237,5.623708524502568,4.584782629989937,4.899285462195616,3.2833110244474297,2.4013613875044384
1485,7.588676621300749,5.626949013081469,4.587222704134993,4.901070381983326,3.2843036132937664,2.4017499355027674
1486,7.593234809726791,5.630189518682419,4.5896627497607385,4.902855249883402,3.285296231462497,2.402138544393472
1487,7.597792989426044,5.633430041264058,4.592102766849846,4.9046400659004235,3.2862888789283113,2.4025272141665868
1488,7.602351160370191,5.63667058078502,4.5945427553849925,4.906424830038966,3.2872815556658996,2.402915944812146
1489,7.606909322530913,5.639911137203942,4.59698271534885,4.908209542303606,3.28827426164995,2.4033047363201834
1490,7.611467475879894,5.64315171047946,4.599422646724091,4.909994202698918,3.2892669968551536,2.403693588680734
1491,7.616025620388812,5.646392300570212,4.60186254949339,4.911778811229482,3.2902597612561992,2.404082501883831
1492,7.620583756029351,5.649632907434832,4.604302423639421,4.913563367899872,3.2912525548277767,2.4044714759195096
1493,7.625141882773193,5.652873531031958,4.606742269144858,4.9153478727146656,3.292245377544575,2.404860510777804
1494,7.629700000592019,5.656114171320227,4.609182085992373,4.917132325678438,3.2932382293812843,2.4052496064487476
1495,7.63425810945751,5.659354828258274,4.6116218741646415,4.918916726795765,3.2942311103125936,2.405638762922375
1496,7.638816209341347,5.662595501804735,4.614061633644336,4.920701076071226,3.295224020313193,2.4060279801887208
1497,7.643374300215215,5.665836191918248,4.61650136441413,4.922485373509395,3.296216959357772,2.406417258237819
1498,7.647932382050794,5.6690768985574485,4.618941066456697,4.924269619114849,3.2972099274210205,2.4068065970597035
1499,7.652490454819765,5.672317621680974,4.621380739754713,4.926053812892166,3.2982029244776276,2.4071959966444085
1500,7.657048518493809,5.675558361247458,4.623820384290848,4.927837954845919,3.2991959505022823,2.407585456981969
1501,7.66160657304461,5.678799117215541,4.626260000047779,4.929622044980688,3.300189005469675,2.4079749780624184
1502,7.6661646184438474,5.682039889543856,4.628699587008176,4.931406083301047,3.301182089354495,2.4083645598757917
1503,7.670722654663206,5.685280678191041,4.631139145154717,4.933190069811573,3.3021752021314326,2.408754202412122
1504,7.675280681674365,5.688521483115732,4.633578674470072,4.934974004516843,3.3031683437751758,2.4091439056614448
1505,7.679838699449005,5.6917623042765655,4.6360181749369165,4.936757887421433,3.3041615142604153,2.409533669613793
1506,7.684396707958811,5.695003141632178,4.638457646537923,4.938541718529921,3.3051547135618407,2.409923494259202
1507,7.688954707175463,5.698243995141206,4.640897089255766,4.94032549784688,3.3061479416541415,2.4103133795877056
1508,7.693512697070642,5.7014848647622856,4.643336503073119,4.942109225376889,3.3071411985120065,2.410703325589338
1509,7.69807067761603,5.7047257504540525,4.645775887972655,4.943892901124524,3.308134484110126,2.4110933322541332
1510,7.7026286487833096,5.707966652175145,4.648215243937049,4.9456765250943615,3.30912779842319,2.4114833995721257
1511,7.707186610544163,5.7112075698841975,4.650654570948973,4.947460097290978,3.3101211414258866,2.41187352753335
1512,7.711744562870271,5.714448503539847,4.6530938689911014,4.949243617718949,3.3111145130929067,2.412263716127839
1513,7.716302505733314,5.717689453100732,4.655533138046108,4.951027086382853,3.3121079133989393,2.412653965345629
1514,7.7208604391049755,5.7209304185254855,4.657972378096667,4.952810503287264,3.3131013423186744,2.4130442751767527
1515,7.725418362956937,5.724171399772746,4.66041158912545,4.954593868436758,3.3140947998268007,2.4134346456112445
1516,7.729976277260879,5.727412396801149,4.662850771115132,4.956377181835915,3.3150882858980086,2.4138250766391387
1517,7.734534181988484,5.7306534095693324,4.665289924048388,4.958160443489309,3.3160818005069874,2.4142155682504702
1518,7.739092077111434,5.7338944380359305,4.667729047907889,4.959943653401515,3.317075343628427,2.4146061204352725
1519,7.743649962601411,5.737135482159581,4.670168142676309,4.961726811577113,3.318068915237016,2.41499673318358
1520,7.748207838430095,5.74037654189892,4.6726072083363235,4.9635099180206765,3.319062515307445,2.415387406485427
1521,7.752765704569169,5.743617617212584,4.675046244870605,4.965292972736783,3.320056143814403,2.415778140330848
1522,7.757323560990316,5.746858708059209,4.677485252261827,4.96707597573001,3.3210498007325797,2.4161689347098765
1523,7.761881407665215,5.750099814397432,4.679924230492664,4.968858927004932,3.322043486036665,2.4165597896125472
1524,7.766439244565549,5.7533409361858885,4.682363179545788,4.970641826566126,3.3230371997013477,2.416950705028894
1525,7.770997071663,5.756582073383217,4.684802099403874,4.9724246744181695,3.3240309417013183,2.4173416809489514
1526,7.775554888929249,5.759823225948051,4.687240990049594,4.974207470565638,3.325024712011266,2.417732717362754
1527,7.780112696335978,5.763064393839029,4.689679851465624,4.975990215013108,3.3260185106058797,2.418123814260335
1528,7.784670493854868,5.766305577014787,4.692118683634637,4.977772907765156,3.3270123374598497,2.41851497163173
1529,7.7892282814576035,5.769546775433961,4.694557486539305,4.979555548826358,3.3280061925478654,2.418906189466972
1530,7.793786059115862,5.772787989055186,4.696996260162304,4.981338138201291,3.3290000758446165,2.419297467756096
1531,7.798343826801329,5.7760292178371015,4.699435004486306,4.983120675894533,3.3299939873247926,2.4196888064891358
